route_id,mode,operator,departure_time,hour,weekday,stops_count,distance_km_est,scheduled_travel_time_min,observed_travel_time_min,passenger_count,frequency_min,trips_per_day_est,source
R0442,sitp_urban,Operador B,2025-10-01T10:02:00,10,2,20,21.59,71,102.7,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T10:14:00,10,2,20,21.59,71,73.0,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T10:26:00,10,2,20,21.59,71,81.27,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T10:38:00,10,2,20,21.59,71,77.41,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T10:50:00,10,2,20,21.59,71,60.81,13,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T11:02:00,11,2,20,21.59,71,71.27,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T11:14:00,11,2,20,21.59,71,74.09,24,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T11:26:00,11,2,20,21.59,71,73.28,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T11:38:00,11,2,20,21.59,71,80.55,21,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T11:50:00,11,2,20,21.59,71,73.24,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T12:02:00,12,2,20,21.59,71,60.8,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T12:14:00,12,2,20,21.59,71,75.09,20,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T12:26:00,12,2,20,21.59,71,79.01,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T12:38:00,12,2,20,21.59,71,79.19,8,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T12:50:00,12,2,20,21.59,71,80.22,10,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T13:02:00,13,2,20,21.59,71,77.57,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T13:14:00,13,2,20,21.59,71,77.87,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T13:26:00,13,2,20,21.59,71,69.62,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T13:38:00,13,2,20,21.59,71,71.52,18,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T13:50:00,13,2,20,21.59,71,73.74,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T14:02:00,14,2,20,21.59,71,65.48,12,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T14:14:00,14,2,20,21.59,71,72.58,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T14:26:00,14,2,20,21.59,71,69.45,13,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T14:38:00,14,2,20,21.59,71,70.81,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T14:50:00,14,2,20,21.59,71,72.34,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T15:02:00,15,2,20,21.59,71,75.99,25,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T15:14:00,15,2,20,21.59,71,72.85,8,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T15:26:00,15,2,20,21.59,71,77.26,25,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T15:38:00,15,2,20,21.59,71,65.5,11,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T15:50:00,15,2,20,21.59,71,80.53,11,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T16:02:00,16,2,20,21.59,71,94.95,10,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T16:14:00,16,2,20,21.59,71,87.43,25,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T16:26:00,16,2,20,21.59,71,93.54,13,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T16:38:00,16,2,20,21.59,71,102.63,20,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T16:50:00,16,2,20,21.59,71,87.34,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T17:02:00,17,2,20,21.59,71,83.09,13,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T17:14:00,17,2,20,21.59,71,117.15,21,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T17:26:00,17,2,20,21.59,71,84.16,18,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T17:38:00,17,2,20,21.59,71,77.7,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T17:50:00,17,2,20,21.59,71,81.49,14,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T18:02:00,18,2,20,21.59,71,94.49,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T18:14:00,18,2,20,21.59,71,91.36,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T18:26:00,18,2,20,21.59,71,78.43,16,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T18:38:00,18,2,20,21.59,71,76.44,17,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T18:50:00,18,2,20,21.59,71,93.6,24,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T19:02:00,19,2,20,21.59,71,90.24,26,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T19:14:00,19,2,20,21.59,71,75.85,15,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T19:26:00,19,2,20,21.59,71,77.85,19,12,75,synthetic_generated_by_chatgpt
R0442,sitp_urban,Operador B,2025-10-01T19:38:00,19,2,20,21.59,71,84.02,21,12,75,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T05:36:00,5,2,17,12.88,55,60.43,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T05:56:00,5,2,17,12.88,55,49.32,17,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T06:16:00,6,2,17,12.88,55,53.41,17,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T06:36:00,6,2,17,12.88,55,58.16,21,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T06:56:00,6,2,17,12.88,55,54.71,14,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T07:16:00,7,2,17,12.88,55,74.22,20,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T07:36:00,7,2,17,12.88,55,68.76,11,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T07:56:00,7,2,17,12.88,55,62.44,17,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T08:16:00,8,2,17,12.88,55,69.02,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T08:36:00,8,2,17,12.88,55,63.58,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T08:56:00,8,2,17,12.88,55,68.57,19,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T09:16:00,9,2,17,12.88,55,52.71,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T09:36:00,9,2,17,12.88,55,49.6,23,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T09:56:00,9,2,17,12.88,55,52.38,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T10:16:00,10,2,17,12.88,55,47.34,21,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T10:36:00,10,2,17,12.88,55,57.64,16,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T10:56:00,10,2,17,12.88,55,55.74,23,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T11:16:00,11,2,17,12.88,55,44.1,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T11:36:00,11,2,17,12.88,55,52.69,19,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T11:56:00,11,2,17,12.88,55,59.09,11,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T12:16:00,12,2,17,12.88,55,53.54,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T12:36:00,12,2,17,12.88,55,54.82,13,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T12:56:00,12,2,17,12.88,55,51.26,11,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T13:16:00,13,2,17,12.88,55,54.14,9,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T13:36:00,13,2,17,12.88,55,57.17,19,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T13:56:00,13,2,17,12.88,55,50.64,21,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T14:16:00,14,2,17,12.88,55,51.29,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T14:36:00,14,2,17,12.88,55,60.36,13,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T14:56:00,14,2,17,12.88,55,55.13,11,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T15:16:00,15,2,17,12.88,55,57.83,20,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T15:36:00,15,2,17,12.88,55,63.01,14,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T15:56:00,15,2,17,12.88,55,54.05,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T16:16:00,16,2,17,12.88,55,67.43,7,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T16:36:00,16,2,17,12.88,55,62.71,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T16:56:00,16,2,17,12.88,55,57.45,17,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T17:16:00,17,2,17,12.88,55,82.09,20,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T17:36:00,17,2,17,12.88,55,64.86,22,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T17:56:00,17,2,17,12.88,55,63.38,14,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T18:16:00,18,2,17,12.88,55,69.4,16,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T18:36:00,18,2,17,12.88,55,64.93,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T18:56:00,18,2,17,12.88,55,57.2,14,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T19:16:00,19,2,17,12.88,55,65.65,22,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T19:36:00,19,2,17,12.88,55,69.79,24,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T19:56:00,19,2,17,12.88,55,68.29,26,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T20:16:00,20,2,17,12.88,55,62.0,13,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T20:36:00,20,2,17,12.88,55,56.56,11,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T20:56:00,20,2,17,12.88,55,52.93,9,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T21:16:00,21,2,17,12.88,55,65.37,17,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T21:36:00,21,2,17,12.88,55,60.0,10,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T21:56:00,21,2,17,12.88,55,61.73,13,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T22:16:00,22,2,17,12.88,55,52.28,23,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T22:36:00,22,2,17,12.88,55,59.28,18,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T22:56:00,22,2,17,12.88,55,55.7,15,20,54,synthetic_generated_by_chatgpt
R0443,sitp_complementaria,Operador B,2025-10-01T23:16:00,23,2,17,12.88,55,58.4,19,20,54,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T05:33:00,5,2,8,6.14,18,16.22,24,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T05:45:00,5,2,8,6.14,18,19.14,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T05:57:00,5,2,8,6.14,18,19.41,28,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T06:09:00,6,2,8,6.14,18,20.92,39,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T06:21:00,6,2,8,6.14,18,23.63,28,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T06:33:00,6,2,8,6.14,18,25.65,40,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T06:45:00,6,2,8,6.14,18,20.78,40,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T06:57:00,6,2,8,6.14,18,23.89,28,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T07:09:00,7,2,8,6.14,18,20.0,42,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T07:21:00,7,2,8,6.14,18,20.94,26,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T07:33:00,7,2,8,6.14,18,23.24,29,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T07:45:00,7,2,8,6.14,18,21.16,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T07:57:00,7,2,8,6.14,18,22.9,40,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T08:09:00,8,2,8,6.14,18,20.26,39,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T08:21:00,8,2,8,6.14,18,21.27,39,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T08:33:00,8,2,8,6.14,18,22.16,36,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T08:45:00,8,2,8,6.14,18,23.7,25,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T08:57:00,8,2,8,6.14,18,19.6,32,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T09:09:00,9,2,8,6.14,18,21.24,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T09:21:00,9,2,8,6.14,18,23.42,48,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T09:33:00,9,2,8,6.14,18,22.85,31,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T09:45:00,9,2,8,6.14,18,27.54,31,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T09:57:00,9,2,8,6.14,18,20.84,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T10:09:00,10,2,8,6.14,18,17.67,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T10:21:00,10,2,8,6.14,18,20.99,51,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T10:33:00,10,2,8,6.14,18,17.55,31,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T10:45:00,10,2,8,6.14,18,19.47,38,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T10:57:00,10,2,8,6.14,18,17.99,23,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T11:09:00,11,2,8,6.14,18,17.68,27,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T11:21:00,11,2,8,6.14,18,18.76,40,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T11:33:00,11,2,8,6.14,18,16.47,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T11:45:00,11,2,8,6.14,18,17.47,36,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T11:57:00,11,2,8,6.14,18,17.8,20,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T12:09:00,12,2,8,6.14,18,16.8,21,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T12:21:00,12,2,8,6.14,18,16.74,23,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T12:33:00,12,2,8,6.14,18,19.59,26,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T12:45:00,12,2,8,6.14,18,20.55,23,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T12:57:00,12,2,8,6.14,18,19.51,35,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T13:09:00,13,2,8,6.14,18,19.11,26,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T13:21:00,13,2,8,6.14,18,20.5,26,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T13:33:00,13,2,8,6.14,18,17.95,39,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T13:45:00,13,2,8,6.14,18,18.66,27,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T13:57:00,13,2,8,6.14,18,18.93,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T14:09:00,14,2,8,6.14,18,16.87,31,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T14:21:00,14,2,8,6.14,18,19.76,39,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T14:33:00,14,2,8,6.14,18,17.2,29,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T14:45:00,14,2,8,6.14,18,17.47,22,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T14:57:00,14,2,8,6.14,18,19.0,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T15:09:00,15,2,8,6.14,18,18.31,35,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T15:21:00,15,2,8,6.14,18,18.97,30,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T15:33:00,15,2,8,6.14,18,16.98,32,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T15:45:00,15,2,8,6.14,18,19.99,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T15:57:00,15,2,8,6.14,18,16.4,26,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T16:09:00,16,2,8,6.14,18,20.85,40,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T16:21:00,16,2,8,6.14,18,20.31,38,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T16:33:00,16,2,8,6.14,18,20.8,45,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T16:45:00,16,2,8,6.14,18,20.58,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T16:57:00,16,2,8,6.14,18,21.43,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T17:09:00,17,2,8,6.14,18,17.2,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T17:21:00,17,2,8,6.14,18,22.3,55,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T17:33:00,17,2,8,6.14,18,23.55,38,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T17:45:00,17,2,8,6.14,18,22.44,42,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T17:57:00,17,2,8,6.14,18,21.47,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T18:09:00,18,2,8,6.14,18,21.5,36,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T18:21:00,18,2,8,6.14,18,21.6,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T18:33:00,18,2,8,6.14,18,18.73,41,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T18:45:00,18,2,8,6.14,18,23.39,32,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T18:57:00,18,2,8,6.14,18,18.42,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T19:09:00,19,2,8,6.14,18,26.39,25,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T19:21:00,19,2,8,6.14,18,18.56,37,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T19:33:00,19,2,8,6.14,18,20.32,33,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T19:45:00,19,2,8,6.14,18,19.79,32,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T19:57:00,19,2,8,6.14,18,22.73,27,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T20:09:00,20,2,8,6.14,18,20.92,34,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T20:21:00,20,2,8,6.14,18,19.0,29,12,76,synthetic_generated_by_chatgpt
R0444,alimentador,Empresa SITP,2025-10-01T20:33:00,20,2,8,6.14,18,19.53,26,12,76,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T05:57:00,5,2,15,17.46,57,66.64,23,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T06:09:00,6,2,15,17.46,57,59.32,18,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T06:21:00,6,2,15,17.46,57,74.62,10,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T06:33:00,6,2,15,17.46,57,58.94,11,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T06:45:00,6,2,15,17.46,57,65.6,19,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T06:57:00,6,2,15,17.46,57,50.97,11,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T07:09:00,7,2,15,17.46,57,74.93,16,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T07:21:00,7,2,15,17.46,57,76.18,13,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T07:33:00,7,2,15,17.46,57,78.17,21,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T07:45:00,7,2,15,17.46,57,67.69,23,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T07:57:00,7,2,15,17.46,57,66.41,21,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T08:09:00,8,2,15,17.46,57,62.33,15,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T08:21:00,8,2,15,17.46,57,79.83,22,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T08:33:00,8,2,15,17.46,57,65.97,17,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T08:45:00,8,2,15,17.46,57,58.48,16,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T08:57:00,8,2,15,17.46,57,68.74,14,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T09:09:00,9,2,15,17.46,57,55.95,17,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T09:21:00,9,2,15,17.46,57,80.2,22,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T09:33:00,9,2,15,17.46,57,67.88,18,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T09:45:00,9,2,15,17.46,57,68.61,14,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T09:57:00,9,2,15,17.46,57,62.71,10,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T10:09:00,10,2,15,17.46,57,58.54,20,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T10:21:00,10,2,15,17.46,57,60.09,17,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T10:33:00,10,2,15,17.46,57,53.16,15,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T10:45:00,10,2,15,17.46,57,61.85,12,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T10:57:00,10,2,15,17.46,57,57.08,15,12,86,synthetic_generated_by_chatgpt
R0445,cable,Operador B,2025-10-01T11:09:00,11,2,15,17.46,57,63.72,13,12,86,synthetic_generated_by_chatgpt
